tStart, tEnd, accentuation
0.000000, 0.241943, 0
0.000000, 0.509665, 0
0.000000, 0.766679, 0
0.000000, 1.039756, 0
0.000000, 1.296770, 0
0.000000, 1.540398, 0
0.000000, 1.781348, 0
0.000000, 2.033008, 0
0.000000, 2.276635, 0
0.000000, 2.528295, 0
0.000000, 2.782631, 0
0.000000, 3.042322, 0
0.000000, 3.304690, 0
0.000000, 3.550995, 0
0.000000, 3.799978, 0
0.000000, 4.054314, 0
0.000000, 4.303296, 0
0.000000, 4.552278, 0
0.000000, 4.814647, 0
0.000000, 5.077015, 0
0.000000, 5.331351, 0
0.000000, 5.593720, 0
0.000000, 5.850734, 0
0.000000, 6.099718, 0
0.000000, 6.340668, 0
0.000000, 6.589651, 0
0.000000, 6.841310, 0
0.000000, 7.095646, 0
0.000000, 7.355338, 0
0.000000, 7.593611, 0
0.000000, 7.853302, 0
0.000000, 8.099607, 0
0.000000, 8.351266, 0
0.000000, 8.591054, 0
0.000000, 8.842713, 0
0.000000, 9.094373, 0
0.000000, 9.348709, 0
0.000000, 9.608400, 0
0.000000, 9.852028, 0
0.000000, 10.103687, 0
0.000000, 10.346619, 0
0.000000, 10.587569, 0
0.000000, 10.844583, 0
0.000000, 11.104274, 0
0.000000, 11.355933, 0
0.000000, 11.615624, 0
0.000000, 11.880670, 0
0.000000, 12.124298, 0
0.000000, 12.370603, 0
0.000000, 12.614230, 0
0.000000, 12.871244, 0
0.000000, 13.113129, 0
0.000000, 13.354079, 0
0.000000, 13.603062, 0
0.000000, 13.852044, 0
0.000000, 14.098349, 0
0.000000, 14.344653, 0
0.000000, 14.598990, 0
0.000000, 14.856004, 0
0.000000, 15.099632, 0
0.000000, 15.334415, 0
0.000000, 15.588752, 0
0.000000, 15.859152, 0
0.000000, 16.126874, 0
0.000000, 16.383888, 0
0.000000, 16.632870, 0
0.000000, 16.884530, 0
0.000000, 17.136189, 0
0.000000, 17.403912, 0
0.000000, 17.642185, 0
0.000000, 17.875104, 0
0.000000, 18.113377, 0
0.000000, 18.348973, 0
0.000000, 18.589923, 0
0.000000, 18.828196, 0
0.000000, 19.097085, 0
0.000000, 19.348745, 0
0.000000, 19.589695, 0
0.000000, 19.849386, 0
0.000000, 20.106400, 0
0.000000, 20.352705, 0
0.000000, 20.593655, 0
0.000000, 20.856024, 0
0.000000, 21.105006, 0
0.000000, 21.348286, 0
0.000000, 21.581552, 0
0.000000, 21.838219, 0
0.000000, 22.103265, 0
0.000000, 22.362956, 0
0.000000, 22.606583, 0
0.000000, 22.847534, 0
0.000000, 23.091161, 0
0.000000, 23.340143, 0
0.000000, 23.594480, 0
0.000000, 23.846139, 0
0.000000, 24.144243, 0
0.000000, 24.492282, 0
