tStart, tEnd, accentuation
0.000000, 0.220563, 0.4
0.000000, 1.899350, 0.4
0.000000, 3.767054, 0.5
0.000000, 5.612530, 0.4
0.000000, 7.493533, 0.5
0.000000, 9.332811, 0.4
0.000000, 11.188869, 0.4
0.000000, 13.041391, 0.4
0.000000, 14.907583, 0.4
0.000000, 16.714200, 0.3
0.000000, 18.521453, 0.3
0.000000, 20.387765, 0.3
0.000000, 22.290861, 0.3
0.000000, 24.106896, 0.3
