tStart, tEnd, accentuation
0.000000, 1.565255, 0
0.000000, 2.014573, 0
0.000000, 2.444354, 0
0.000000, 2.854600, 0
0.000000, 3.271358, 0
0.000000, 3.649045, 0
0.000000, 4.065803, 0
0.000000, 4.495585, 0
0.000000, 4.912343, 0
0.000000, 5.355148, 0
0.000000, 5.784930, 0
0.000000, 6.214711, 0.2
0.000000, 6.664028, 0
0.000000, 7.165440, 0
0.000000, 7.686388, 0
0.000000, 8.187800, 0
0.000000, 8.689211, 0
0.000000, 9.171088, 0
0.000000, 9.672500, 0
0.000000, 10.199959, 0
0.000000, 10.707883, 0
0.000000, 11.241854, 0
0.000000, 11.717218, 0
0.000000, 12.185468, 0.1
0.000000, 12.676118, 0
0.000000, 13.175776, 0
0.000000, 13.664803, 0
0.000000, 14.175093, 0
0.000000, 14.696013, 0
0.000000, 15.174409, 0
0.000000, 15.674067, 0
0.000000, 16.141832, 0
0.000000, 16.609597, 0
0.000000, 17.098624, 0
0.000000, 17.598282, 0
0.000000, 18.108571, 0.2
0.000000, 18.618860, 0
0.000000, 19.033470, 0
0.000000, 19.501235, 0
0.000000, 19.926476, 0
0.000000, 20.383610, 0
0.000000, 20.776957, 0
0.000000, 21.202198, 0
0.000000, 21.627439, 0
0.000000, 22.073942, 0
0.000000, 22.446028, 0
0.000000, 22.850007, 0
0.000000, 23.275248, 0
