tStart, tEnd, accentuation
0.000000, 0.610159, 0
0.000000, 0.857201, 0
0.000000, 1.086275, 0
0.000000, 1.317596, 0
0.000000, 1.541826, 0
0.000000, 1.779322, 0
0.000000, 1.996606, 0
0.000000, 2.210522, 0
0.000000, 2.417825, 0
0.000000, 2.650695, 0
0.000000, 2.871199, 0
0.000000, 3.092369, 0
0.000000, 3.325826, 0
0.000000, 3.561740, 0
0.000000, 3.797654, 0
0.000000, 4.036025, 0
0.000000, 4.253484, 0
0.000000, 4.479568, 0
0.000000, 4.703195, 0
0.000000, 4.919450, 0
0.000000, 5.147992, 0
0.000000, 5.376534, 0
0.000000, 5.600161, 0
0.000000, 5.818873, 0
0.000000, 6.040042, 0
0.000000, 6.263669, 0
0.000000, 6.477466, 0
0.000000, 6.683891, 0
0.000000, 6.912433, 0
0.000000, 7.140975, 0
0.000000, 7.374431, 0
0.000000, 7.588229, 0
0.000000, 7.815821, 0
0.000000, 8.041906, 0
0.000000, 8.263075, 0
0.000000, 8.474415, 0
0.000000, 8.695585, 0
0.000000, 8.924126, 0
0.000000, 9.150211, 0
0.000000, 9.361551, 0
0.000000, 9.582720, 0
0.000000, 9.808804, 0
0.000000, 10.032431, 0
0.000000, 10.246229, 0
0.000000, 10.469856, 0
0.000000, 10.698397, 0
0.000000, 10.922024, 0
0.000000, 11.130907, 0
0.000000, 11.361448, 0
0.000000, 11.604734, 0
0.000000, 11.828361, 0
0.000000, 12.059360, 0
0.000000, 12.278072, 0
0.000000, 12.506614, 0
0.000000, 12.722869, 0
0.000000, 12.944038, 0
0.000000, 13.165208, 0
0.000000, 13.393750, 0
0.000000, 13.617377, 0
0.000000, 13.823802, 0
0.000000, 14.049886, 0
0.000000, 14.266141, 0
0.000000, 14.484853, 0
0.000000, 14.706022, 0
0.000000, 14.929495, 0
0.000000, 15.153122, 0
0.000000, 15.379207, 0
0.000000, 15.590546, 0
0.000000, 15.816631, 0
0.000000, 16.047630, 0
0.000000, 16.273714, 0
0.000000, 16.480139, 0
0.000000, 16.697388, 0
0.000000, 16.921015, 0
0.000000, 17.144642, 0
0.000000, 17.355982, 0
0.000000, 17.586981, 0
0.000000, 17.808151, 0
0.000000, 18.026863, 0
0.000000, 18.243117, 0
0.000000, 18.468522, 0
0.000000, 18.729011, 0
0.000000, 18.957553, 0
0.000000, 19.176265, 0
0.000000, 19.409722, 0
0.000000, 19.623519, 0
0.000000, 19.825029, 0
0.000000, 20.024081, 0
0.000000, 20.246654, 0
0.000000, 20.480111, 0
0.000000, 20.693908, 0
0.000000, 20.900333, 0
0.000000, 21.126417, 0
0.000000, 21.369703, 0
0.000000, 21.608075, 0
0.000000, 21.824330, 0
