tStart, tEnd, accentuation
0.000000, 0.166633, 1
0.000000, 3.021768, 1
0.000000, 5.814794, 1
0.000000, 8.628317, 1
0.000000, 11.454187, 1
0.000000, 14.256291, 1
0.000000, 17.069684, 1
0.000000, 19.902513, 1
0.000000, 22.708924, 1
