tStart, tEnd, accentuation
0.000000, 1.433763, 1
0.000000, 4.010874, 1
0.000000, 6.583759, 1
0.000000, 9.167632, 1
0.000000, 11.744789, 1
0.000000, 14.339494, 1
0.000000, 16.901611, 1
0.000000, 19.538204, 1
0.000000, 21.920197, 1
