tStart, tEnd, accentuation
0.000000, 0.965168, 1
0.000000, 3.595446, 1
0.000000, 6.227568, 1
0.000000, 8.877598, 1
0.000000, 11.504370, 1
0.000000, 14.157306, 1
0.000000, 16.788963, 1
0.000000, 19.423062, 1
0.000000, 22.062740, 1
