tStart, tEnd, accentuation
0.000000, 0.300832, 1
0.000000, 3.023424, 1
0.000000, 5.844654, 1
0.000000, 8.535231, 1
0.000000, 11.298288, 1
0.000000, 14.054905, 1
0.000000, 16.818048, 1
0.000000, 19.584162, 1
0.000000, 22.328138, 1
0.000000, 24.910492, 1
