tStart, tEnd, accentuation
0.000000, 1.363862, 0
0.000000, 3.049956, 0
0.000000, 4.697452, 0
0.000000, 6.408713, 0
0.000000, 8.441761, 0
0.000000, 10.440897, 0
0.000000, 12.407474, 0
0.000000, 14.430237, 0
0.000000, 16.386345, 0
0.000000, 18.374346, 0
0.000000, 20.160358, 0
0.000000, 21.861322, 0
