tStart, tEnd, accentuation
0.000000, 0.480077, 1
0.000000, 2.311376, 1
0.000000, 4.142614, 1
0.000000, 5.927000, 1
0.000000, 7.698813, 1
0.000000, 9.469678, 1
0.000000, 11.236576, 1
0.000000, 13.052166, 1
0.000000, 14.814149, 1
0.000000, 16.583352, 1
0.000000, 18.351245, 1
0.000000, 20.122379, 1
0.000000, 21.934914, 1
