tStart, tEnd, accentuation
0.000000, 0.973984, 0
0.000000, 1.883753, 0
0.000000, 2.763072, 0
0.000000, 3.691984, 0
0.000000, 4.592611, 0
0.000000, 5.489576, 0
0.000000, 6.376711, 0
0.000000, 7.263847, 0
0.000000, 8.152491, 0
0.000000, 9.042084, 0
0.000000, 9.921847, 0
0.000000, 10.813897, 0
0.000000, 11.720234, 0
0.000000, 12.609827, 0.5
0.000000, 13.504334, 0
0.000000, 14.376725, 0
0.000000, 15.268622, 0
0.000000, 16.163130, 0
0.000000, 17.034057, 0
0.000000, 17.918735, 0
0.000000, 18.851883, 0
0.000000, 19.721816, 0.5
0.000000, 20.588238, 0
0.000000, 21.495033, 0
