tStart, tEnd, accentuation
0.000000, 0.567258, 0.4
0.000000, 1.852472, 0.4
0.000000, 3.149989, 0.4
0.000000, 4.442153, 0.4
0.000000, 5.732719, 0.4
0.000000, 7.016336, 0.4
0.000000, 8.309774, 0.4
0.000000, 9.556315, 0.4
0.000000, 10.884787, 0.4
0.000000, 12.147871, 0.4
0.000000, 13.469176, 0.4
0.000000, 14.760063, 0.4
0.000000, 16.042404, 0.4
0.000000, 17.343239, 0.4
0.000000, 18.633234, 0.4
0.000000, 19.915129, 0.4
0.000000, 21.204741, 0.4
0.000000, 22.502961, 0.4
0.000000, 23.795186, 0.4
