tStart, tEnd, accentuation
0.000000, 0.219368, 1
0.000000, 3.766558, 1
0.000000, 7.493533, 1
0.000000, 11.188869, 1
0.000000, 14.904465, 1
0.000000, 18.519703, 1
0.000000, 22.284346, 1
